Top of The Market Rating,Yahoo (1-5),Zacks (1-5),Wall Street Journal Rating (1-5),MorningStar (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
58.71,2.4,3,3,6,3,AEE,Ameren Corporation,0.61,Hold
58.69,2.2,3,2,6,8,STOR,STORE Capital Corporation,3.81,Hold
58.69,2.2,3,2,1.7000000000000002,10,W,Wayfair Inc.,-6.65,Hold
58.68,2.6,3,2,6,6,ABEV,Ambev S.A.,0.4,Hold
58.67,2.0,3,6,1.0,17,ASV,"ASV Holdings, Inc.",35.66,Buy
58.67,2.8,2,3,6,5,DAN,Dana Incorporated,-1.29,Hold
58.67,2.5,4,2,6,5,MSM,"MSC Industrial Direct Company, Inc.",16.18,Hold
58.66,3.0,1,3,3.0,8,APEI,"American Public Education, Inc.",7.26,Hold
58.65,2.3,3,2,1.0,11,MEIP,"MEI Pharma, Inc.",-15.25,Hold
58.64,2.8,3,3,6,3,BXS,"BancorpSouth, Inc.",10.18,Hold
58.63,2.9,3,3,3.0,1,GBCI,"Glacier Bancorp, Inc.",7.9,Hold
58.62,2.0,5,2,6,11,ATEN,"A10 Networks, Inc.",18.38,Buy
58.61,2.6,3,3,3.0,5,ALGT,Allegiant Travel Company,26.97,Hold
58.61,2.4,3,2,2.7,7,LNCE,"Snyder&#39;s-Lance, Inc.",2.76,Hold
58.61,3.0,2,3,6,12,DAC,Danaos Corporation,50.0,Hold
58.6,2.5,3,2,6,8,BXP,"Boston Properties, Inc.",10.77,Hold
58.58,2.7,3,3,6,5,BGS,"B&G Foods, Inc.",20.67,Hold
58.57,2.4,3,2,6,8,DEA,"Easterly Government Properties, Inc.",8.09,Hold
58.55,2.4,3,2,6,7,YUM,"Yum! Brands, Inc.",1.33,Hold
58.54,6,1,6,1.0,8,LVNTB,Liberty Interactive Corporation,6.42,Buy
58.54,2.8,3,3,6,3,ABB,ABB Ltd,9.59,Hold
58.54,3.0,1,3,6,8,MITT,"AG Mortgage Investment Trust, Inc.",-2.12,Hold
58.52,2.9,2,3,6,5,TMHC,Taylor Morrison Home Corporation,0.31,Hold
58.49,2.8,2,3,6,6,UFS,Domtar Corporation,4.25,Hold
58.48,3.0,1,3,3.0,9,HCOM,"Hawaiian Telcom Holdco, Inc.",12.67,Hold
58.48,2.6,3,2,6,6,OKE,"ONEOK, Inc.",-0.81,Hold
58.47,2.7,3,3,2.6,11,FTR,Frontier Communications Corporation,55.02,
58.47,2.3,4,2,3.0,11,XPLR,Xplore Technologies Corp,83.55,
58.44,3.0,2,3,3.0,4,WAFD,"Washington Federal, Inc.",4.07,Hold
58.43,2.3,4,2,6,6,BPL,Buckeye Partners L.P.,16.39,Hold
58.39,3.1,2,3,2.3,5,BRKR,Bruker Corporation,-4.63,Hold
58.35,2.7,3,2,6,6,NFG,National Fuel Gas Company,0.91,Hold
58.33,2.0,1,6,6,11,SYMX,"Synthesis Energy Systems, Inc.",260.82,Buy
58.31,1.7,3,1,6,17,NBLX,Noble Midstream Partners LP,25.65,Buy
58.3,1.0,3,1,6,17,XELB,"Xcel Brands, Inc",8.11,Buy
58.3,2.9,2,3,6,5,BCR,"C.R. Bard, Inc.",-1.05,Hold
58.28,3.0,1,3,6,4,GBLI,Global Indemnity Limited,-30.32,Hold
58.24,2.6,3,2,3.0,5,MELI,"MercadoLibre, Inc.",-0.65,Hold
58.22,1.0,5,2,6,8,PTR,PetroChina Company Limited,20.99,Hold
58.21,3.0,3,3,6,2,CFR,"Cullen/Frost Bankers, Inc.",5.95,Hold
58.2,2.7,3,3,2.6,3,INTU,Intuit Inc.,3.21,Hold
58.2,1.6,3,1,6,17,GTT,"GTT Communications, Inc.",22.38,Buy
58.18,2.8,3,3,3.0,2,FDEF,First Defiance Financial Corp.,8.91,Hold
58.17,2.0,3,2,6,11,DXYN,"The Dixie Group, Inc.",7.53,Outperform
58.17,2.8,3,3,6,2,WBS,Webster Financial Corporation,0.67,Hold
58.14,2.0,4,2,6,6,RM,Regional Management Corp.,7.17,Hold
58.12,2.7,2,2,6,8,HF,"HFF, Inc.",-12.11,Hold
58.1,2.7,3,3,6,3,BK,Bank Of New York Mellon Corporation (The),4.44,Hold
58.09,3.0,1,3,6,9,SPA,Sparton Corporation,1.86,Hold
58.09,2.4,3,2,6,11,SPN,"Superior Energy Services, Inc.",25.22,Hold
58.09,3.0,1,3,6,11,UA,"Under Armour, Inc.",15.21,Hold
58.07,1.3,3,6,1.0,17,GEMP,Gemphire Therapeutics Inc.,14.02,Buy
58.06,2.5,3,3,6,3,UGI,UGI Corporation,-0.79,Hold
58.04,2.4,3,2,4.0,11,IRWD,"Ironwood Pharmaceuticals, Inc.",7.95,Buy
58.04,2.5,3,3,6,5,VMI,"Valmont Industries, Inc.",12.42,Hold
58.02,1.8,3,1,6,17,ARCH,"Arch Coal, Inc.",26.16,Buy
58.02,2.6,4,2,6,1,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,-11.88,Hold
58.01,2.7,2,3,6,5,CNO,"CNO Financial Group, Inc.",-7.77,Hold
58.0,2.8,3,3,6,11,SFUN,Fang Holdings Limited,9.65,Buy
57.98,3.0,1,3,6,6,KRA,Kraton Corporation,-18.81,Hold
57.97,2.0,1,6,6,5,NBN,Northeast Bancorp,7.48,Buy
57.95,1.0,2,2,6,17,PUK,Prudential Public Limited Company,5.67,Buy
57.94,2.7,3,3,3.0,3,UMBF,UMB Financial Corporation,11.38,Hold
57.93,3.0,3,3,3.0,2,PCBK,Pacific Continental Corporation (Ore),12.17,Hold
57.93,2.5,3,2,3.5,8,SRT,"StarTek, Inc.",-22.83,Buy
57.92,3.0,1,3,3.0,5,AVAV,"AeroVironment, Inc.",-17.88,Hold
57.92,3.0,1,3,6,9,SEV,"Sevcon, Inc.",0.87,Hold
57.92,2.0,2,2,6,17,CHL,China Mobile (Hong Kong) Ltd.,30.45,Buy
57.92,2.5,4,2,6,5,EDR,Education Realty Trust Inc.,11.71,Hold
57.92,2.6,4,2,6,4,FUL,H. B. Fuller Company,7.52,Hold
57.91,2.7,3,3,6,2,STT,State Street Corporation,-3.4,Hold
57.9,2.6,3,2,6,8,STN,Stantec Inc,9.09,Hold
57.89,2.5,3,3,6,7,CIR,"CIRCOR International, Inc.",24.83,Hold
57.88,2.8,3,3,3.0,4,IDCC,"InterDigital, Inc.",20.16,Hold
57.88,1.6,3,1,6,17,GCP,GCP Applied Technologies Inc.,20.13,Buy
57.88,2.5,3,2,6,8,GIMO,Gigamon Inc.,6.44,Hold
57.88,2.5,3,2,6,9,X,United States Steel Corporation,13.14,Hold
57.86,1.8,4,1,6,17,RARX,"Ra Pharmaceuticals, Inc.",81.94,Buy
57.86,3.0,3,3,6,5,CMD,Cantel Medical Corp.,23.84,Hold
57.83,2.5,3,3,6,3,WEC,"WEC Energy Group, Inc.",-2.18,Hold
57.81,2.7,4,2,6,5,TTS,"Tile Shop Hldgs, Inc.",16.04,Hold
57.8,2.3,3,2,3.0,10,MTRX,Matrix Service Company,22.07,Hold
57.79,2.3,3,3,6,5,FCAU,Fiat Chrysler Automobiles N.V.,5.92,Hold
57.79,2.6,3,3,6,4,MMS,"Maximus, Inc.",6.77,Hold
57.78,2.7,3,3,6,2,SR,Spire Inc.,-4.14,Hold
57.76,3.0,1,3,6,11,AGFS,"AgroFresh Solutions, Inc.",13.21,Hold
57.76,2.9,3,3,6,3,VLY,Valley National Bancorp,7.39,Hold
57.75,2.9,2,3,6,5,HYH,"Halyard Health, Inc.",-4.32,Hold
57.75,2.3,3,2,6,9,LPI,"Laredo Petroleum, Inc.",7.36,Hold
57.74,2.6,3,3,2.3,12,CPST,Capstone Turbine Corporation,53.85,Hold
57.74,2.8,2,3,6,5,SQM,Sociedad Quimica y Minera S.A.,-6.89,Hold
57.73,2.4,3,3,6,6,DPZ,Domino&#39,14.7,Hold
57.71,2.5,4,2,3.0,4,ABCB,Ameris Bancorp,11.48,Hold
57.7,2.4,3,3,6,6,HLF,Herbalife LTD.,14.52,Hold
57.68,2.6,3,3,6,3,MMM,3M Company,-0.61,Hold
57.68,2.1,5,2,6,5,CSL,Carlisle Companies Incorporated,25.23,Hold
57.66,3.0,2,3,3.0,5,CFFN,"Capitol Federal Financial, Inc.",5.26,Hold
57.66,2.4,3,3,6,6,PGEM,"Ply Gem Holdings, Inc.",14.29,Hold
57.64,2.8,2,3,6,9,EEP,"Enbridge Energy, L.P.",19.2,Hold
57.64,2.0,1,6,6,9,HRG,"HRG Group, Inc.",31.82,Buy
57.63,3.0,3,3,3.0,7,CRNT,Ceragon Networks Ltd.,43.44,Hold
57.63,2.3,3,2,6,10,NSA,National Storage Affiliates Trust,13.28,Hold
57.63,1.8,2,1,6,17,TRTN,Triton International Limited,-1.56,Buy
57.61,2.4,4,2,2.4,5,INFO,IHS Markit Ltd.,-0.06,Hold
57.57,2.7,3,3,3.0,17,PMTS,CPI Card Group Inc.,37.93,Hold
57.55,1.0,2,2,6,17,RENX,RELX N.V.,2.84,Buy
57.54,2.8,2,3,6,5,ROL,"Rollins, Inc.",-8.11,Hold
57.53,2.6,3,2,6,8,BEL,Belmond Ltd.,6.87,Hold
57.52,1.9,3,1,6,17,CJ,C,25.15,Buy
57.5,2.5,3,3,3.0,10,VVUS,"VIVUS, Inc.",141.38,Hold
57.5,2.9,3,3,6,6,TUP,Tupperware Brands Corporation,25.85,Hold
57.47,2.4,3,2,6,8,STAG,"Stag Industrial, Inc.",1.5,Hold
57.46,2.3,3,3,6,5,WNRL,"Western Refining Logistics, LP",3.92,Hold
57.44,2.6,3,3,6,3,PFG,Principal Financial Group Inc,-2.03,Hold
57.44,1.0,2,2,6,17,WBK,Westpac Banking Corporation,2.07,Buy
57.43,3.2,2,3,6,4,GGG,Graco Inc.,-5.44,Hold
57.43,2.6,4,2,6,11,AVAL,Grupo Aval Acciones y Valores S.A.,1.23,Buy
57.43,3.0,3,3,6,8,RRTS,"Roadrunner Transportation Systems, Inc",41.24,Hold
57.42,3.0,1,3,3.0,7,MFSF,MutualFirst Financial Inc.,-8.05,Hold
57.41,2.5,3,3,6,5,KNX,"Knight Transportation, Inc.",8.6,Hold
57.4,3.2,3,3,1.0,11,CMRX,"Chimerix, Inc.",23.46,Hold
57.4,2.3,1,2,6,17,LXFT,"Luxoft Holding, Inc.",9.32,Buy
57.39,3.0,1,3,3.0,7,TZOO,Travelzoo,-8.26,Hold
57.39,2.6,3,2,6,7,AEL,American Equity Investment Life Holding Company,-0.66,Hold
57.39,2.8,2,3,6,7,DEI,"Douglas Emmett, Inc.",4.36,Hold
57.39,2.6,4,2,6,5,GM,General Motors Company,10.99,Hold
57.38,2.0,1,6,1.0,12,IMMY,"Imprimis Pharmaceuticals, Inc.",95.31,
57.38,2.0,1,6,1.0,12,OASM,Oasmia Pharmaceutical AB,481.04,
57.38,2.0,1,6,1.0,12,IPDN,"Professional Diversity Network, Inc.",577.97,
57.38,2.0,1,6,1.0,12,ROKA,"Roka Bioscience, Inc.",289.11,
57.38,2.0,1,6,1.0,12,YTEN,"Yield10 Bioscience, Inc.",1045.04,
57.36,2.3,3,3,6,12,PPP,Primero Mining Corp,71.95,Hold
57.35,3.0,2,3,3.0,3,SAFM,"Sanderson Farms, Inc.",-10.25,Hold
57.35,6,1,2,6,6,RDS.B,Royal Dutch Shell PLC,9.79,Buy
57.33,2.9,3,3,6,2,RE,"Everest Re Group, Ltd.",-1.87,Hold
57.33,2.3,3,2,6,9,SITE,"SiteOne Landscape Supply, Inc.",4.82,Hold
57.32,3.0,2,3,2.9,7,DISCK,"Discovery Communications, Inc.",13.73,Hold
57.3,2.8,2,3,6,7,CHH,"Choice Hotels International, Inc.",3.8,Hold
57.29,3.1,3,3,2.3,3,GRMN,Garmin Ltd.,-0.62,Hold
57.28,2.7,3,3,3.0,2,CPRT,"Copart, Inc.",0.16,Hold
57.28,2.5,4,2,2.4,7,QCOM,QUALCOMM Incorporated,13.46,Hold
57.27,3.0,1,3,3.0,8,POWL,"Powell Industries, Inc.",-2.44,Hold
57.26,2.8,3,3,2.5,11,EFOI,"Energy Focus, Inc.",54.19,Hold
57.24,2.7,2,3,6,8,SBH,"Sally Beauty Holdings, Inc.",7.58,Hold
57.23,3.3,2,3,6,8,WMS,"Advanced Drainage Systems, Inc.",22.55,Hold
57.22,2.6,3,3,6,11,WLL,Whiting Petroleum Corporation,82.93,Hold
57.2,2.7,3,3,2.8,4,CTXS,"Citrix Systems, Inc.",7.89,Hold
57.2,2.6,3,3,6,5,NSC,Norfolk Souther Corporation,9.87,Hold
57.16,1.7,3,1,6,17,CVNA,Carvana Co.,17.59,Buy
57.15,3.1,2,3,6,5,MTH,Meritage Corporation,-2.91,Hold
57.14,2.0,3,2,6,17,SAUC,"Diversified Restaurant Holdings, Inc.",66.67,Buy
57.14,2.0,3,2,6,17,TUSK,"Mammoth Energy Services, Inc.",65.88,Buy
57.14,2.0,3,2,6,17,VRS,Verso Corporation,175.16,Buy
57.11,2.9,2,3,3.0,4,TROW,"T. Rowe Price Group, Inc.",-7.71,Hold
57.11,2.6,3,3,6,4,EXR,Extra Space Storage Inc,2.67,Hold
57.1,2.8,3,3,2.7,4,LECO,"Lincoln Electric Holdings, Inc.",7.17,Hold
57.09,2.8,3,3,6,5,ANCX,Access National Corporation,14.2,Hold
57.05,2.9,2,3,3.2,4,WERN,"Werner Enterprises, Inc.",-3.17,Hold
57.04,2.5,4,2,6,10,FET,"Forum Energy Technologies, Inc.",39.71,Hold
57.04,2.7,3,3,6,4,PKI,"PerkinElmer, Inc.",4.72,Hold
57.03,3.0,2,3,3.0,11,ECYT,"Endocyte, Inc.",40.85,Hold
57.02,2.2,3,2,2.6,9,PODD,Insulet Corporation,-2.55,Hold
57.02,2.8,3,3,6,6,NSH,"Nustar GP Holdings, LLC",20.43,Hold
57.02,3.0,3,3,6,2,ROK,"Rockwell Automation, Inc.",-1.2,Hold
57.02,2.7,3,3,6,4,USB,U.S. Bancorp,4.62,Hold
57.0,2.5,3,3,6,4,VAR,"Varian Medical Systems, Inc.",-0.51,Hold
56.99,1.7,3,1,6,17,SOI,"Solaris Oilfield Infrastructure, Inc.",16.41,Buy
56.96,3.0,3,3,6,4,MANT,ManTech International Corporation,11.73,Hold
56.95,2.6,3,2,2.5,11,MXWL,"Maxwell Technologies, Inc.",17.85,Hold
56.91,2.4,4,2,2.3,5,BLKB,"Blackbaud, Inc.",-7.45,Hold
56.91,2.2,4,2,6,6,SCM,Stellus Capital Investment Corporation,4.78,Hold
56.89,2.9,3,3,2.3,5,FELE,"Franklin Electric Co., Inc.",4.87,Hold
56.89,3.0,3,3,6,3,MKC,"McCormick & Company, Incorporated",4.69,Hold
56.86,2.7,3,3,6,4,UNF,Unifirst Corporation,3.68,Hold
56.84,2.6,3,3,6,5,T,AT&T Inc.,7.69,Hold
56.82,3.0,3,3,6,3,TOWN,Towne Bank,4.23,Hold
56.81,2.7,3,3,6,5,H,Hyatt Hotels Corporation,10.05,Hold
56.81,1.8,3,1,6,17,WOW,"WideOpenWest, Inc.",17.65,Buy
56.79,2.5,4,2,6,8,AZO,"AutoZone, Inc.",24.88,Hold
56.78,3.0,3,3,1.0,7,GLAD,Gladstone Capital Corporation,-12.53,Hold
56.78,2.4,4,2,3.0,4,MKTX,"MarketAxess Holdings, Inc.",2.48,Hold
56.75,3.0,2,3,3.0,4,NEOG,Neogen Corporation,-7.76,Hold
56.75,2.6,3,3,6,5,DOV,Dover Corporation,7.19,Hold
56.75,2.5,3,3,6,5,UBA,Urstadt Biddle Properties Inc.,4.66,Hold
56.73,1.8,3,1,6,17,BHVN,Biohaven Pharmaceutical Holding Company Ltd.,17.14,Buy
56.7,2.8,3,3,2.0,10,WIN,"Windstream Holdings, Inc.",26.9,Hold
56.7,2.0,3,1,6,17,JAG,Jagged Peak Energy Inc.,21.87,Buy
56.69,2.7,4,2,2.2,11,ENDP,Endo International plc,35.99,Hold
56.68,2.5,4,2,2.0,8,MNRO,"Monro Muffler Brake, Inc.",5.9,Hold
56.68,6,1,2,6,10,PBR.A,Petroleo Brasileiro S.A.- Petrobras,31.74,Buy
56.68,3.5,2,3,6,3,PSB,"PS Business Parks, Inc.",-9.06,Hold
56.67,2.0,1,6,2.0,9,NTWK,NetSol Technologies Inc.,73.03,
56.67,3.0,3,3,6,10,DHX,"DHI Group, Inc.",89.58,Hold
56.67,2.7,3,3,6,2,IEX,IDEX Corporation,-10.81,Hold
56.64,3.0,3,3,6,7,AHGP,"Alliance Holdings GP, L.P.",29.82,Hold
56.64,3.0,1,3,3.0,9,ALOG,Analogic Corporation,-0.21,Hold
56.62,2.4,4,2,6,5,ETH,Ethan Allen Interiors Inc.,1.38,Hold
56.59,2.4,4,2,3.0,11,ENTL,"Entellus Medical, Inc.",-2.19,Buy
56.59,2.5,5,2,1.9000000000000004,7,TSCO,Tractor Supply Company,21.12,Hold
56.58,2.4,4,2,2.1,9,MDRX,"Allscripts Healthcare Solutions, Inc.",11.91,Hold
56.57,1.5,3,1,6,17,ADSW,"Advanced Disposal Services, Inc.",8.51,Buy
56.57,2.7,3,3,6,5,CMC,Commercial Metals Company,8.58,Hold
56.57,1.9,2,6,6,4,IVZ,Invesco Plc,13.5,Buy
56.56,1.0,1,6,1.0,17,KALV,"KalVista Pharmaceuticals, Inc.",45.95,
56.55,3.2,3,3,2.0,5,ISCA,International Speedway Corporation,2.53,Hold
56.53,2.7,3,3,3.0,4,QLYS,"Qualys, Inc.",8.24,Hold
56.52,3.0,3,3,3.0,2,HBCP,"Home Bancorp, Inc.",-4.21,Outperform
56.52,2.8,3,3,6,4,BBY,"Best Buy Co., Inc.",4.09,Hold
56.5,2.8,2,3,6,5,ATHM,Autohome Inc.,-14.34,Hold
56.49,3.0,3,3,3.0,1,GABC,"German American Bancorp, Inc.",-4.6,Hold
56.49,2.5,4,2,6,8,CMRE,Costamare Inc.,23.08,Hold
56.49,2.0,3,1,6,17,BTU,Peabody Energy Corporation,20.44,Buy
56.46,2.4,4,2,6,5,DRE,Duke Realty Corporation,0.45,Hold
56.44,2.8,3,2,6,6,CABO,"Cable One, Inc.",-8.01,Hold
56.41,2.4,4,2,6,5,EVR,Evercore Partners Inc,0.13,Hold
56.41,2.7,3,2,6,8,FE,FirstEnergy Corporation,2.64,Hold
56.41,3.3,2,3,6,4,ASR,"Grupo Aeroportuario del Sureste, S.A. de C.V.",-9.07,Hold
56.4,2.6,4,2,6,6,HCI,"HCI Group, Inc.",11.73,Hold
56.39,2.3,5,2,2.3,5,CASY,"Caseys General Stores, Inc.",11.43,Hold
56.38,2.6,3,3,6,5,AXP,American Express Company,4.95,Hold
56.36,3.0,3,3,3.0,5,FBIZ,"First Business Financial Services, Inc.",21.16,Hold
56.36,2.6,3,3,6,5,CVG,Convergys Corporation,4.82,Hold
56.36,2.5,4,3,2.0,3,L,Loews Corporation,-4.68,Hold
56.35,1.8,3,1,6,17,HGV,Hilton Grand Vacations Inc.,14.42,Buy
56.34,2.7,3,2,1.0,12,USAK,"USA Truck, Inc.",-14.8,Hold
56.33,2.7,1,3,6,11,OZM,Och-Ziff Capital Management Group LLC,-2.87,Hold
56.31,2.3,4,2,3.0,12,SNSS,"Sunesis Pharmaceuticals, Inc.",73.75,Hold
56.31,2.6,3,3,6,5,PEG,Public Service Enterprise Group Incorporated,4.54,Hold
56.3,2.6,5,2,2.3,8,BWLD,"Buffalo Wild Wings, Inc.",38.28,Hold
56.29,2.7,3,2,3.2,7,ESRX,Express Scripts Holding Company,6.52,Hold
56.29,1.0,3,6,1.0,4,SAL,"Salisbury Bancorp, Inc.",14.01,
56.29,2.6,3,3,6,4,AON,Aon plc,-2.29,Hold
56.29,3.0,3,3,6,6,SRI,"Stoneridge, Inc.",21.07,Hold
56.27,3.1,2,3,6,5,RLI,RLI Corp.,-8.21,Hold
56.27,3.1,3,3,6,4,SON,Sonoco Products Company,10.1,Hold
56.27,2.7,3,2,6,9,GCI,TEGNA Inc.,8.46,Hold
56.26,2.5,5,2,2.0,8,AKAM,"Akamai Technologies, Inc.",27.96,Hold
56.24,2.9,3,3,6,3,AFL,Aflac Incorporated,-1.74,Hold
56.24,2.5,4,2,6,5,ABC,AmerisourceBergen Corporation (Holding Co),1.63,Hold
56.24,2.9,3,3,6,5,TCF,TCF Financial Corporation,11.61,Hold
56.23,2.7,3,3,6,3,CNA,CNA Financial Corporation,-6.77,Hold
56.2,3.2,3,3,6,9,NSM,Nationstar Mortgage Holdings Inc.,-4.49,Buy
56.18,2.8,3,2,6,7,ARCX,Arc Logistic Partners LP,-2.91,Hold
56.18,3.0,3,3,6,3,UNM,Unum Group,0.4,Hold
56.17,2.5,3,3,3.0,6,CMFN,CM Finance Inc,7.84,Outperform
56.16,2.7,3,3,3.0,6,CPTA,Capitala Finance Corp.,18.96,Hold
56.16,2.5,4,3,6,5,ENS,Enersys,26.11,Hold
56.15,2.4,3,3,6,6,R,"Ryder System, Inc.",5.21,Hold
56.1,2.8,3,3,6,5,FCF,First Commonwealth Financial Corporation,8.28,Hold
56.08,2.8,3,3,2.0,8,ACBI,"Atlantic Capital Bancshares, Inc.",9.25,Hold
56.08,3.0,2,2,6,11,UBS,UBS AG,3.15,Hold
56.07,2.8,2,3,6,9,BKS,"Barnes & Noble, Inc.",9.76,Hold
56.07,2.3,4,3,6,11,SNR,New Senior Investment Group Inc.,10.58,Buy
56.07,1.6,4,1,6,17,WRD,WildHorse Resource Development Corporation,32.48,Buy
56.05,2.4,4,2,2.3,9,ALKS,Alkermes plc,13.18,Hold
56.02,3.0,1,3,6,10,FLL,"Full House Resorts, Inc.",-3.85,Hold
56.02,2.8,3,3,6,5,TCP,"TC PipeLines, LP",7.77,Hold
56.01,3.0,3,3,3.0,3,THFF,First Financial Corporation Indiana,5.38,Hold
55.98,2.8,3,3,6,5,AYR,Aircastle Limited,7.57,Hold
55.98,2.8,3,3,6,4,PRI,"Primerica, Inc.",0.86,Hold
55.98,3.1,2,3,6,7,TGT,Target Corporation,3.37,Hold
55.97,2.9,3,3,6,3,RMAX,"RE/MAX Holdings, Inc.",-3.36,Hold
55.97,3.0,3,3,6,5,RGR,"Sturm, Ruger & Company, Inc.",12.48,Hold
55.96,2.3,4,2,6,8,LOCO,"El Pollo Loco Holdings, Inc.",14.94,Hold
55.95,2.7,3,3,6,5,UPS,"United Parcel Service, Inc.",4.87,Hold
55.93,3.0,2,3,6,5,LNN,Lindsay Corporation,-12.75,Hold
55.91,2.4,5,2,2.3,11,SCWX,SecureWorks Corp.,0.55,Buy
55.9,1.8,3,6,1.0,17,ARGX,argenx SE,11.3,Buy
55.9,2.7,3,3,6,9,EZPW,"EZCORP, Inc.",31.25,Hold
55.9,2.5,3,3,6,6,HY,"Hyster-Yale Materials Handling, Inc.",6.25,Hold
55.9,3.3,1,3,6,8,TWTR,"Twitter, Inc.",-10.45,Hold
55.84,2.6,3,3,1.0,10,RCII,Rent-A-Center Inc.,-9.09,Hold
55.84,2.1,3,1,6,17,ZTO,ZTO Express (Cayman) Inc.,18.35,Buy
55.83,3.3,1,3,4.0,5,BCPC,Balchem Corporation,-0.05,Hold
55.83,2.8,3,3,3.0,4,GSBC,"Great Southern Bancorp, Inc.",5.83,Hold
55.82,3.0,3,3,6,5,AIT,"Applied Industrial Technologies, Inc.",11.6,Hold
55.81,3.0,3,3,3.0,3,KELYA,"Kelly Services, Inc.",4.03,Hold
55.8,3.0,3,3,6,3,MSEX,Middlesex Water Company,-1.89,Hold
55.8,1.6,3,6,1.0,17,BANX,StoneCastle Financial Corp,5.63,Buy
55.8,3.0,3,3,3.0,2,NAVG,"The Navigators Group, Inc.",-2.74,Hold
55.79,2.2,2,2,6,17,GOOS,Canada Goose Holdings Inc.,20.53,Buy
55.79,2.5,4,2,6,8,FLR,Fluor Corporation,18.89,Hold
55.78,2.7,3,3,6,6,FSIC,FS Investment Corporation,10.5,Hold
55.76,2.5,3,3,5.0,6,VSAT,"ViaSat, Inc.",11.13,Buy
55.74,2.3,3,2,2.3,11,ALNY,"Alnylam Pharmaceuticals, Inc.",-3.18,Hold
55.72,3.1,3,3,6,3,CBU,"Community Bank System, Inc.",0.15,Hold
55.71,2.8,3,3,3.0,5,IBCP,Independent Bank Corporation,11.65,Hold
55.71,2.5,3,2,6,8,RICE,Rice Energy Inc.,-6.57,Hold
55.7,2.5,4,2,6,6,FMC,FMC Corporation,5.02,Hold
55.7,3.0,1,2,6,17,ORAN,Orange,14.93,Buy
55.69,2.6,3,3,6,5,HR,Healthcare Realty Trust Incorporated,0.78,Hold
55.68,3.0,3,3,3.0,3,BMRC,Bank of Marin Bancorp,3.11,Hold
55.68,3.3,3,3,6,2,MAIN,Main Street Capital Corporation,-1.78,Hold
55.66,2.3,3,2,6,11,PHH,PHH Corp,8.15,Hold
55.65,2.8,4,3,1.7000000000000002,8,HUBG,"Hub Group, Inc.",23.71,Hold
55.65,2.8,3,3,6,5,HSY,Hershey Company (The),5.59,Hold
55.64,2.7,3,3,2.0,8,MMLP,Martin Midstream Partners L.P.,3.63,Hold
55.64,2.6,3,3,2.6,8,SONC,Sonic Corp.,16.13,Hold
55.61,3.0,3,3,6,5,NSIT,"Insight Enterprises, Inc.",10.35,Hold
55.6,6,2,2,6,4,MRK,"Merck & Company, Inc.",9.19,Buy
55.59,2.3,4,2,6,8,KIM,Kimco Realty Corporation,12.69,Hold
55.58,3.0,3,3,3.0,4,CBF,Capital Bank Financial Corp.,9.04,Hold
55.58,2.7,3,3,6,7,CTL,"CenturyLink, Inc.",15.98,Hold
55.58,2.2,5,2,6,11,NYLD,"NRG Yield, Inc.",5.12,Buy
55.57,3.0,3,3,3.0,3,DORM,"Dorman Products, Inc.",2.32,Hold
55.57,1.0,3,2,6,17,JE,"Just Energy Group, Inc.",13.97,Buy
55.56,3.0,3,3,6,11,ESEA,Euroseas Ltd.,53.28,Hold
55.56,3.0,3,3,6,11,CRR,"Carbo Ceramics, Inc.",67.94,Hold
55.56,1.0,3,2,6,17,SMFG,Sumitomo Mitsui Financial Group Inc,13.89,Buy
55.55,2.8,2,2,3.0,9,IONS,"Ionis Pharmaceuticals, Inc.",-12.83,Hold
55.55,2.9,3,3,6,5,PNR,Pentair plc.,7.48,Hold
55.54,2.7,3,3,6,5,BBT,BB&T Corporation,2.39,Hold
55.52,3.3,1,3,4.0,5,PCH,Potlatch Corporation,-2.21,Hold
55.52,2.8,3,3,6,8,RDC,Rowan Companies plc,24.78,Hold
55.52,2.0,2,2,6,17,TWLO,Twilio Inc.,13.67,Buy
55.49,3.0,1,3,3.0,12,ARWR,"Arrowhead Pharmaceuticals, Inc.",11.73,Hold
55.48,2.8,2,3,3.0,17,CSTR,"CapStar Financial Holdings, Inc.",2.89,Hold
55.48,2.8,3,3,3.0,11,CCLP,CSI Compressco LP,60.97,Hold
55.48,3.0,2,3,6,8,NMR,Nomura Holdings Inc ADR,4.55,Hold
55.47,2.9,3,3,3.0,5,AOBC,American Outdoor Brands Corporation,12.47,Hold
55.47,2.9,3,3,6,5,SJM,J.M. Smucker Company (The),7.01,Hold
55.44,2.5,3,3,3.0,7,CSTE,Caesarstone Ltd.,15.55,Hold
55.43,2.4,3,2,2.5,11,GLUU,Glu Mobile Inc.,2.19,Hold
55.43,2.4,5,2,2.0,8,MAT,"Mattel, Inc.",19.68,Hold
55.42,3.0,1,2,6,17,CRH,CRH PLC,12.92,Buy
55.42,3.1,3,3,6,3,VTR,"Ventas, Inc.",-1.67,Hold
55.41,2.6,3,3,3.0,8,GARS,Garrison Capital Inc.,24.53,Hold
55.39,3.1,3,3,6,3,FDS,FactSet Research Systems Inc.,-1.81,Hold
55.39,2.8,3,3,6,5,O,Realty Income Corporation,4.02,Hold
