CALM,"Cal-Maine Foods, Inc.",Consumer Non-Durables,$1.86B
CLMT,"Calumet Specialty Products Partners, L.P.",Energy,$318.27M
ABCD,"Cambium Learning Group, Inc.",Consumer Services,$233.36M
CAC,Camden National Corporation,Finance,$678.37M
CAMT,Camtek Ltd.,Capital Goods,$174.62M
CSIQ,Canadian Solar Inc.,Technology,$881.37M
CGIX,"Cancer Genetics, Inc.",Health Care,$78.06M
CPHC,Canterbury Park Holding Corporation,Consumer Services,$48.52M
CPLA,Capella Education Company,Consumer Services,$969.99M
CBF,Capital Bank Financial Corp.,Finance,$1.99B
CCBG,Capital City Bank Group,Finance,$356.21M
CPLP,Capital Product Partners L.P.,Transportation,$462.35M
CSWC,Capital Southwest Corporation,n/a,$257.86M
CPTA,Capitala Finance Corp.,n/a,$209.73M
CPTAG,Capitala Finance Corp.,n/a,n/a
CPTAL,Capitala Finance Corp.,n/a,n/a
CFFN,"Capitol Federal Financial, Inc.",Finance,$1.94B
CAPR,"Capricor Therapeutics, Inc.",Health Care,$17.17M
CSTR,"CapStar Financial Holdings, Inc.",Finance,$197.65M
CPST,Capstone Turbine Corporation,Energy,$29.07M
CARA,"Cara Therapeutics, Inc.",Health Care,$489.56M
CARB,"Carbonite, Inc.",Technology,$567.71M
CRME,Cardiome Pharma Corporation,Health Care,$143.36M
CSII,"Cardiovascular Systems, Inc.",Health Care,$1.04B
CATM,Cardtronics plc,Miscellaneous,$1.5B
CDNA,"CareDx, Inc.",Health Care,$23.99M
CECO,Career Education Corporation,Consumer Services,$628.16M
CTRE,"CareTrust REIT, Inc.",Consumer Services,$1.32B
CARO,Carolina Financial Corporation,Finance,$530.54M
CART,"Carolina Trust BancShares, Inc.",Finance,$34.4M
CRZO,"Carrizo Oil & Gas, Inc.",Energy,$1.02B
TAST,"Carrols Restaurant Group, Inc.",Consumer Services,$439.86M
CRTN,"Cartesian, Inc.",Consumer Services,$6.52M
CARV,"Carver Bancorp, Inc.",Finance,$12.01M
CASM,"CAS Medical Systems, Inc.",Health Care,$33.31M
CASC,"Cascadian Therapeutics, Inc.",Health Care,$183.16M
CWST,"Casella Waste Systems, Inc.",Public Utilities,$681.81M
CASY,"Caseys General Stores, Inc.",Consumer Durables,$4B
CASI,"CASI Pharmaceuticals, Inc.",Health Care,$71.03M
CASS,"Cass Information Systems, Inc",Miscellaneous,$732.65M
CATB,"Catabasis Pharmaceuticals, Inc.",Health Care,$31.01M
CBIO,"Catalyst Biosciences, Inc. ",Health Care,$19.77M
CPRX,"Catalyst Pharmaceuticals, Inc.",Health Care,$232.93M
CATS,"Catasys, Inc.",Health Care,$69.53M
CATY,Cathay General Bancorp,Finance,$2.99B
CATYW,Cathay General Bancorp,Finance,n/a
CVCO,"Cavco Industries, Inc.",Basic Industries,$1.15B
CAVM,"Cavium, Inc.",Technology,$4.15B
CBFV,"CB Financial Services, Inc.",Finance,$106.08M
CBAK,"CBAK Energy Technology, Inc.",Miscellaneous,$26.12M
CBOE,"CBOE Holdings, Inc.",Finance,$10.33B
CDK,"CDK Global, Inc.",Miscellaneous,$8.84B
CDW,CDW Corporation,Consumer Services,$9.62B
CECE,CECO Environmental Corp.,Capital Goods,$347.74M
CELG,Celgene Corporation,Health Care,$103.03B
CELGZ,Celgene Corporation,Health Care,n/a
CLDX,"Celldex Therapeutics, Inc.",Health Care,$312.76M
APOP,Cellect Biotechnology Ltd.,n/a,$43.99M
APOPW,Cellect Biotechnology Ltd.,n/a,n/a
CLRB,"Cellectar Biosciences, Inc.",Health Care,$21.27M
CLRBW,"Cellectar Biosciences, Inc.",Health Care,n/a
CLRBZ,"Cellectar Biosciences, Inc.",Health Care,n/a
CLLS,Cellectis S.A.,Health Care,$902.1M
CBMG,"Cellular Biomedicine Group, Inc.",Health Care,$127.9M
CLSN,Celsion Corporation,Health Care,$7.81M
CELH,"Celsius Holdings, Inc.",Consumer Non-Durables,$183.02M
CYAD,Celyad SA,Health Care,$364.08M
CEMP,"Cempra, Inc.",Health Care,$233.64M
CETX,Cemtrex Inc.,Capital Goods,$35M
CETXP,Cemtrex Inc.,Capital Goods,n/a
CETXW,Cemtrex Inc.,Capital Goods,n/a
CDEV,"Centennial Resource Development, Inc.",Energy,$3.77B
CSFL,"CenterState Banks, Inc.",Finance,$1.38B
CETV,Central European Media Enterprises Ltd.,Consumer Services,$577.68M
CFBK,Central Federal Corporation,Finance,$33.23M
CENT,Central Garden & Pet Company,Consumer Durables,$1.59B
CENTA,Central Garden & Pet Company,Consumer Durables,$1.51B
CVCY,Central Valley Community Bancorp,Finance,$271.48M
CENX,Century Aluminum Company,Basic Industries,$1.41B
CNBKA,"Century Bancorp, Inc.",Finance,$350.78M
CNTY,"Century Casinos, Inc.",Consumer Services,$182.97M
CRNT,Ceragon Networks Ltd.,Technology,$202.38M
CERC,Cerecor Inc.,Health Care,$19.68M
CERCW,Cerecor Inc.,Health Care,n/a
CERN,Cerner Corporation,Technology,$21.49B
CERU,Cerulean Pharma Inc.,Health Care,$23.23M
CERS,Cerus Corporation,Health Care,$231.74M
KOOL,Cesca Therapeutics Inc.,Capital Goods,$31.29M
CEVA,"CEVA, Inc.",Technology,$963.43M
CFCO,CF Corporation,Finance,$931.56M
CFCOU,CF Corporation,Finance,n/a
CFCOW,CF Corporation,Finance,n/a
CSBR,"Champions Oncology, Inc.",Health Care,$28.65M
CYOU,Changyou.com Limited,Technology,$1.99B
HOTR,"Chanticleer Holdings, Inc.",Consumer Services,$7.54M
CTHR,Charles & Colvard Ltd,Consumer Durables,$19.47M
GTLS,"Chart Industries, Inc.",Capital Goods,$1.08B
CHTR,"Charter Communications, Inc.",Consumer Services,$88.87B
CHFN,Charter Financial Corp.,Finance,$273.57M
CHKP,Check Point Software Technologies Ltd.,Technology,$18.23B
CHEK,Check-Cap Ltd.,Health Care,$32.43M
CHEKW,Check-Cap Ltd.,Health Care,n/a
CKPT,"Checkpoint Therapeutics, Inc.",Health Care,$245.88M
CEMI,"Chembio Diagnostics, Inc.",Health Care,$76.87M
CHFC,Chemical Financial Corporation,Finance,$3.47B
CCXI,"ChemoCentryx, Inc.",Health Care,$444.64M
CHMG,Chemung Financial Corp,Finance,$195.27M
CHKE,Cherokee Inc.,Consumer Non-Durables,$100.37M
CHFS,"CHF Solutions, Inc.",Health Care,$6.78M
CHMA,"Chiasma, Inc.",Health Care,$36.54M
PLCE,"Children&#39;s Place, Inc. (The)",Consumer Services,$1.87B
CMRX,"Chimerix, Inc.",Health Care,$249.59M
CADC,"China Advanced Construction Materials Group, Inc.",Basic Industries,$5.61M
CALI,China Auto Logistics Inc.,Consumer Services,$8.71M
CAAS,"China Automotive Systems, Inc.",Capital Goods,$155.55M
CBPO,"China Biologic Products, Inc.",Health Care,$2.8B
CCCL,"China Ceramics Co., Ltd.",Capital Goods,$4.32M
CCCR,"China Commercial Credit, Inc.",Finance,$48.68M
CCRC,"China Customer Relations Centers, Inc.",Miscellaneous,$238.1M
JRJC,China Finance Online Co. Limited,Finance,$37.79M
HGSH,"China HGS Real Estate, Inc.",Finance,$66.67M
CNIT,"China Information Technology, Inc.",Technology,$35.82M
CJJD,"China Jo-Jo Drugstores, Inc.",Consumer Durables,$44.72M
CLDC,China Lending Corporation,Finance,$107.15M
HTHT,"China Lodging Group, Limited",Consumer Services,$5.36B
CHNR,"China Natural Resources, Inc.",Basic Industries,$49.82M
CREG,China Recycling Energy Corporation,Miscellaneous,$10.9M
CNTF,China TechFaith Wireless Communication Technology Limited,n/a,$31.87M
CXDC,China XD Plastics Company Limited,Capital Goods,$232.7M
CCIH,ChinaCache International Holdings Ltd.,Technology,$25.5M
CNET,"ChinaNet Online Holdings, Inc.",Technology,$14.12M
IMOS,ChipMOS TECHNOLOGIES INC.,Technology,$856.6M
CDXC,ChromaDex Corporation,Consumer Durables,$170.55M
CHSCL,CHS Inc,Consumer Services,n/a
CHSCM,CHS Inc,Consumer Services,$540.55M
CHSCN,CHS Inc,Consumer Services,$498.62M
CHSCO,CHS Inc,Consumer Services,$326.56M
CHSCP,CHS Inc,Consumer Services,$220.87M
CHDN,"Churchill Downs, Incorporated",Consumer Services,$2.8B
CHUY,"Chuy&#39;s Holdings, Inc.",Consumer Services,$393.01M
CDTX,"Cidara Therapeutics, Inc.",Health Care,$114.28M
CMCT,CIM Commercial Trust Corporation,Consumer Services,$1.34B
CMPR,Cimpress N.V,Miscellaneous,$2.92B
CINF,Cincinnati Financial Corporation,Finance,$11.89B
CIDM,Cinedigm Corp,Consumer Services,$21.18M
CTAS,Cintas Corporation,Consumer Non-Durables,$13.03B
CRUS,"Cirrus Logic, Inc.",Technology,$3.99B
CSCO,"Cisco Systems, Inc.",Technology,$153.6B
CTRN,"Citi Trends, Inc.",Consumer Services,$309.7M
CZNC,Citizens & Northern Corp,Finance,$287.7M
CZWI,"Citizens Community Bancorp, Inc.",Finance,$72.95M
CZFC,Citizens First Corporation,Finance,$53.69M
CIZN,Citizens Holding Company,Finance,$122.36M
CTXS,"Citrix Systems, Inc.",Technology,$11.89B
CHCO,City Holding Company,Finance,$1.03B
CIVB,"Civista Bancshares, Inc. ",Finance,$215.98M
CIVBP,"Civista Bancshares, Inc. ",Finance,n/a
CDTI,"Clean Diesel Technologies, Inc.",Capital Goods,$39.39M
CLNE,Clean Energy Fuels Corp.,Public Utilities,$391.29M
CLNT,"Cleantech Solutions International, Inc.",Technology,$6.22M
CACG,ClearBridge All Cap Growth ETF,n/a,n/a
YLDE,ClearBridge Dividend Strategy ESG ETF,n/a,n/a
LRGE,ClearBridge Large Cap Growth ESG ETF,n/a,n/a
CLFD,"Clearfield, Inc.",Public Utilities,$185.34M
CLRO,"ClearOne, Inc.",Public Utilities,$84M
CLSD,"Clearside Biomedical, Inc.",Health Care,$237.82M
CLIR,ClearSign Combustion Corporation,Capital Goods,$56.94M
CLIRW,ClearSign Combustion Corporation,Capital Goods,n/a
CBLI,"Cleveland BioLabs, Inc.",Health Care,$32.71M
CSBK,Clifton Bancorp Inc.,Finance,$376.18M
CLVS,"Clovis Oncology, Inc.",Health Care,$4.52B
CMFN,CM Finance Inc,n/a,$140.31M
CME,CME Group Inc.,Finance,$42.03B
CCNE,CNB Financial Corporation,Finance,$373.86M
CWAY,"Coastway Bancorp, Inc.",Finance,$90.26M
COBZ,CoBiz Financial Inc.,Finance,$714.12M
COKE,Coca-Cola Bottling Co. Consolidated,Consumer Non-Durables,$2.1B
CDXS,"Codexis, Inc.",Basic Industries,$252.89M
CODX,"Co-Diagnostics, Inc.",Health Care,n/a
CVLY,"Codorus Valley Bancorp, Inc",Finance,$240.15M
JVA,"Coffee Holding Co., Inc.",Consumer Non-Durables,$26.02M
CCOI,"Cogent Communications Holdings, Inc.",Consumer Services,$1.82B
CGNT,"Cogentix Medical, Inc.",Health Care,$99.71M
COGT,"Cogint, Inc.",Consumer Services,$257.47M
CGNX,Cognex Corporation,Capital Goods,$7.42B
CTSH,Cognizant Technology Solutions Corporation,Technology,$39.04B
COHR,"Coherent, Inc.",Capital Goods,$5.59B
CHRS,"Coherus BioSciences, Inc.",Health Care,$712.9M
COHU,"Cohu, Inc.",Capital Goods,$428.82M
CLCT,"Collectors Universe, Inc.",Miscellaneous,$224.1M
COLL,"Collegium Pharmaceutical, Inc.",Health Care,$382.67M
CIGI,Colliers International Group Inc. ,Finance,$2.08B
CBAN,"Colony Bankcorp, Inc.",Finance,$114.35M
COLB,"Columbia Banking System, Inc.",Finance,$2.31B
COLM,Columbia Sportswear Company,Consumer Non-Durables,$3.96B
CMCO,Columbus McKinnon Corporation,Capital Goods,$558.59M
CBMX,CombiMatrix Corporation,Health Care,$14.85M
CBMXW,CombiMatrix Corporation,Health Care,n/a
CMCSA,Comcast Corporation,Consumer Services,$181.42B
CBSH,"Commerce Bancshares, Inc.",Finance,$5.76B
CBSHP,"Commerce Bancshares, Inc.",Finance,$2.39B
CUBN,"Commerce Union Bancshares, Inc.",Finance,$189.4M
CHUBA,"CommerceHub, Inc.",Technology,$726.61M
CHUBK,"CommerceHub, Inc.",Technology,$726.61M
CVGI,"Commercial Vehicle Group, Inc.",Capital Goods,$260.95M
COMM,"CommScope Holding Company, Inc.",Technology,$7.29B
JCS,"Communications Systems, Inc.",Public Utilities,$38.45M
ESXB,Community Bankers Trust Corporation.,Finance,$182.36M
CFBI,"Community First Bancshares, Inc.",Finance,$103.65M
CYHHZ,"Community Health Systems, Inc.",Health Care,n/a
CTBI,"Community Trust Bancorp, Inc.",Finance,$784.33M
CWBC,Community West Bancshares,Finance,$81.88M
CVLT,"Commvault Systems, Inc.",Technology,$2.53B
CGEN,Compugen Ltd.,Health Care,$191.74M
CPSI,"Computer Programs and Systems, Inc.",Technology,$430.44M
CTG,"Computer Task Group, Incorporated",Technology,$85.63M
CHCI,"Comstock Holding Companies, Inc.",Capital Goods,$6.87M
CMTL,Comtech Telecommunications Corp.,Technology,$444.06M
CNAT,Conatus Pharmaceuticals Inc.,Health Care,$185.3M
CNCE,"Concert Pharmaceuticals, Inc.",Health Care,$312.95M
CXRX,Concordia International Corp.,Health Care,$79.73M
CCUR,Concurrent Computer Corporation,Technology,$65.72M
CDOR,"Condor Hospitality Trust, Inc.",Consumer Services,$123.52M
CFMS,"ConforMIS, Inc.",Health Care,$182.42M
CNFR,"Conifer Holdings, Inc.",Finance,$54.19M
CNMD,CONMED Corporation,Health Care,$1.41B
CTWS,"Connecticut Water Service, Inc.",Public Utilities,$603.67M
CNOB,"ConnectOne Bancorp, Inc.",Finance,$724.92M
CNXR,"Connecture, Inc.",Technology,$13.12M
CONN,"Conn&#39;s, Inc.",Consumer Services,$552.05M
CNSL,"Consolidated Communications Holdings, Inc.",Public Utilities,$1.08B
CWCO,Consolidated Water Co. Ltd.,Public Utilities,$183.89M
CNACU,Constellation Alpha Capital Corp.,Finance,n/a
CPSS,"Consumer Portfolio Services, Inc.",Finance,$105.06M
CFRX,ContraFect Corporation,Health Care,$57.28M
CTRV,ContraVir Pharmaceuticals Inc,Health Care,$44.67M
CTRL,Control4 Corporation,Capital Goods,$469.06M
CPAA,Conyers Park Acquisition Corp.,Finance,$577.08M
CPAAU,Conyers Park Acquisition Corp.,Finance,n/a
CPAAW,Conyers Park Acquisition Corp.,Finance,n/a
CPRT,"Copart, Inc.",Consumer Durables,$7.01B
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",Health Care,$313.86M
CORT,Corcept Therapeutics Incorporated,Health Care,$1.35B
CORE,"Core-Mark Holding Company, Inc.",Consumer Non-Durables,$1.47B
CORI,"Corium International, Inc.",Health Care,$317.48M
CSOD,"Cornerstone OnDemand, Inc.",Technology,$1.94B
CRVL,CorVel Corp.,Finance,$884.39M
CRVS,"Corvus Pharmaceuticals, Inc.",Health Care,$261.05M
CSGP,"CoStar Group, Inc.",Miscellaneous,$8.71B
COST,Costco Wholesale Corporation,Consumer Services,$68.9B
CPAH,CounterPath Corporation,Technology,$10M
ICBK,"County Bancorp, Inc.",Finance,$157.47M
COUP,Coupa Software Incorporated,Technology,$1.56B
CVTI,"Covenant Transportation Group, Inc.",Transportation,$321.6M
COVS,Covisint Corporation,Technology,$99.15M
COWN,Cowen Inc.,Finance,$483.42M
COWNL,Cowen Inc.,Finance,n/a
PMTS,CPI Card Group Inc.,Finance,$169.56M
CPSH,CPS Technologies Corp.,Capital Goods,$15.32M
CRAI,"CRA International,Inc.",Miscellaneous,$305.52M
CBRL,"Cracker Barrel Old Country Store, Inc.",Consumer Services,$3.99B
BREW,"Craft Brew Alliance, Inc.",Consumer Non-Durables,$331.32M
CRAY,Cray Inc,Technology,$700.99M
CACC,Credit Acceptance Corporation,Finance,$4.67B
USOI,Credit Suisse AG,Finance,n/a
CREE,"Cree, Inc.",Technology,$2.43B
CRESY,Cresud S.A.C.I.F. y A.,Finance,$934.06M
CRSP,CRISPR Therapeutics AG,Health Care,$631.16M
CRTO,Criteo S.A.,Technology,$3.12B
CROX,"Crocs, Inc.",Consumer Non-Durables,$553.41M
CCRN,"Cross Country Healthcare, Inc.",Technology,$443.4M
CRDS,"Crossroads Systems, Inc.",Technology,$2.51M
CRWS,"Crown Crafts, Inc.",Basic Industries,$66.88M
CYRX,"CryoPort, Inc.",Transportation,$116.04M
CYRXW,"CryoPort, Inc.",Transportation,n/a
CSGS,"CSG Systems International, Inc.",Technology,$1.37B
CCLP,CSI Compressco LP,Energy,$158.68M
CSPI,CSP Inc.,Technology,$42.39M
CSWI,"CSW Industrials, Inc.",Basic Industries,$621.3M
CSX,CSX Corporation,Transportation,$50.37B
CTIC,CTI BioPharma Corp.,Health Care,$95.4M
CTIB,CTI Industries Corporation,Basic Industries,$20.43M
CTRP,"Ctrip.com International, Ltd.",Miscellaneous,$27.27B
CUNB,CU Bancorp (CA),Finance,$644.68M
CUI,"CUI Global, Inc.",Consumer Non-Durables,$82.8M
CPIX,Cumberland Pharmaceuticals Inc.,Health Care,$112.24M
CMLS,Cumulus Media Inc.,Consumer Services,$13.72M
CRIS,"Curis, Inc.",Health Care,$273.17M
CUTR,"Cutera, Inc.",Health Care,$365.18M
CVBF,CVB Financial Corporation,Finance,$2.46B
CVV,CVD Equipment Corporation,Technology,$69.97M
CYAN,Cyanotech Corporation,Consumer Durables,$18.76M
CYBR,CyberArk Software Ltd.,Technology,$1.67B
CYBE,CyberOptics Corporation,Capital Goods,$142.68M
CYCC,"Cyclacel Pharmaceuticals, Inc.",Health Care,$15.55M
CYCCP,"Cyclacel Pharmaceuticals, Inc.",Health Care,$2.07M
CBAY,CymaBay Therapeutics Inc.,Health Care,$163.89M
CY,Cypress Semiconductor Corporation,Technology,$4.4B
CYRN,CYREN Ltd.,Technology,$75.43M
CONE,CyrusOne Inc,Consumer Services,$4.74B
CYTK,"Cytokinetics, Incorporated",Health Care,$575.7M
CTMX,"CytomX Therapeutics, Inc.",Health Care,$583.95M
CYTX,Cytori Therapeutics Inc,Health Care,$34.1M
CYTXW,Cytori Therapeutics Inc,Health Care,n/a
CTSO,Cytosorbents Corporation,Health Care,$122.27M
CYTR,CytRx Corporation,Health Care,$85.17M
DJCO,Daily Journal Corp. (S.C.),Consumer Services,$283.19M
DAKT,"Daktronics, Inc.",Consumer Durables,$415.33M
DRIO,DarioHealth Corp.,Health Care,$24.47M
DRIOW,DarioHealth Corp.,Health Care,n/a
DZSI,"DASAN Zhone Solutions, Inc.",Public Utilities,$18.7M
DSKE,"Daseke, Inc.",Consumer Services,$440.9M
DSKEW,"Daseke, Inc.",Consumer Services,n/a
DAIO,Data I/O Corporation,Capital Goods,$64.79M
DWCH,Datawatch Corporation,Technology,$110.63M
PLAY,"Dave & Buster&#39;s Entertainment, Inc.",Consumer Services,$2.68B
DTEA,DAVIDsTEA Inc.,Consumer Non-Durables,$149.37M
DFNL,Davis Select Financial ETF,n/a,n/a
DUSA,Davis Select U.S. Equity ETF,n/a,n/a
DWLD,Davis Select Worldwide ETF,n/a,n/a
DWSN,Dawson Geophysical Company,Energy,$81.31M
DBVT,DBV Technologies S.A.,Health Care,$1.77B
DFRG,"Del Frisco&#39;s Restaurant Group, Inc.",Consumer Services,$340.46M
TACO,"Del Taco Restaurants, Inc.",Consumer Services,$520.01M
TACOW,"Del Taco Restaurants, Inc.",Consumer Services,n/a
DCTH,"Delcath Systems, Inc.",Health Care,$27.73M
DMPI,"DelMar Pharmaceuticals, Inc.",Health Care,$28.94M
DGAS,"Delta Natural Gas Company, Inc.",Public Utilities,$214.78M
DELT,Delta Technology Holdings Limited,Basic Industries,$16.54M
DELTW,Delta Technology Holdings Limited,Basic Industries,n/a
DENN,Denny&#39;s Corporation,Consumer Services,$815.31M
XRAY,DENTSPLY SIRONA Inc.,Health Care,$14.74B
DEPO,"Depomed, Inc.",Health Care,$667.05M
DERM,"Dermira, Inc.",Health Care,$1.21B
DEST,Destination Maternity Corporation,Consumer Services,$44.76M
DXLG,"Destination XL Group, Inc.",Consumer Services,$98.53M
DSWL,"Deswell Industries, Inc.",Consumer Non-Durables,$37.25M
DTRM,"Determine, Inc. ",Technology,$29.2M
DXCM,"DexCom, Inc.",Health Care,$6.15B
DXTR,Dextera Surgical Inc.,Health Care,$4.51M
DHXM,DHX Media Ltd.,n/a,$133.06M
DHIL,"Diamond Hill Investment Group, Inc.",Finance,$683.07M
FANG,"Diamondback Energy, Inc.",Energy,$8.44B
DCIX,Diana Containerships Inc.,Transportation,$206329.68
DRNA,"Dicerna Pharmaceuticals, Inc.",Health Care,$137.99M
DFBG,Differential Brands Group Inc.,Consumer Non-Durables,$24.66M
DFFN,Diffusion Pharmaceuticals Inc.,Health Care,$22.86M
DGII,Digi International Inc.,Technology,$264.05M
DGLT,"Digiliti Money Group, Inc.",Technology,$27.46M
DMRC,Digimarc Corporation,Technology,$410.79M
DRAD,Digirad Corporation,Health Care,$83.91M
DGLY,"Digital Ally, Inc.",Technology,$18.46M
APPS,"Digital Turbine, Inc.",Miscellaneous,$67.93M
DCOM,"Dime Community Bancshares, Inc.",Finance,$737.62M
DMTX,"Dimension Therapeutics, Inc.",Health Care,$32.56M
DIOD,Diodes Incorporated,Technology,$1.19B
DISCA,"Discovery Communications, Inc.",Consumer Services,$9.91B
DISCB,"Discovery Communications, Inc.",Consumer Services,$10.67B
DISCK,"Discovery Communications, Inc.",Consumer Services,$9.65B
DISH,DISH Network Corporation,Consumer Services,$29.54B
DVCR,Diversicare Healthcare Services Inc.,Health Care,$59.62M
SAUC,"Diversified Restaurant Holdings, Inc.",Consumer Services,$71.21M
DLHC,DLH Holdings Corp.,Technology,$64.47M
BOOM,DMC Global Inc.,Capital Goods,$191.41M
DNBF,DNB Financial Corp,Finance,$145.62M
DLTR,"Dollar Tree, Inc.",Consumer Services,$16.08B
DGICA,"Donegal Group, Inc.",Finance,$426.82M
DGICB,"Donegal Group, Inc.",Finance,$395.71M
DMLP,"Dorchester Minerals, L.P.",Energy,$452.46M
DORM,"Dorman Products, Inc.",Capital Goods,$2.58B
EAGL,Double Eagle Acquisition Corp.,Finance,$625M
EAGLU,Double Eagle Acquisition Corp.,Finance,n/a
EAGLW,Double Eagle Acquisition Corp.,Finance,n/a
DOVA,"Dova Pharmaceuticals, Inc.",Health Care,$582.77M
DRWI,DragonWave Inc,Public Utilities,$7.65M
DRYS,DryShips Inc.,Transportation,$240812.06
DSPG,"DSP Group, Inc.",Technology,$240.53M
DLTH,Duluth Holdings Inc.,Consumer Services,$568.93M
DNKN,"Dunkin&#39; Brands Group, Inc.",Consumer Services,$5.02B
DRRX,DURECT Corporation,Health Care,$218.63M
DXPE,"DXP Enterprises, Inc.",Capital Goods,$587.33M
DYSL,Dynasil Corporation of America,Capital Goods,$20.92M
DYNT,Dynatronics Corporation,Health Care,$13.01M
DVAX,Dynavax Technologies Corporation,Health Care,$468.42M
ETFC,E*TRADE Financial Corporation,Finance,$10.59B
EBMT,"Eagle Bancorp Montana, Inc.",Finance,$68.41M
EGBN,"Eagle Bancorp, Inc.",Finance,$2.16B
EGLE,Eagle Bulk Shipping Inc.,Transportation,$331.99M
EGRX,"Eagle Pharmaceuticals, Inc.",Health Care,$1.25B
EWBC,"East West Bancorp, Inc.",Finance,$8.6B
EACQ,Easterly Acquisition Corp.,Capital Goods,$251.25M
EACQU,Easterly Acquisition Corp.,Capital Goods,n/a
EACQW,Easterly Acquisition Corp.,Capital Goods,n/a
EML,Eastern Company (The),Capital Goods,$187.75M
EVGBC,Eaton Vance NextShares Trust,n/a,n/a
EVSTC,Eaton Vance NextShares Trust,n/a,n/a
EVLMC,Eaton Vance NextShares Trust II,n/a,n/a
EBAY,eBay Inc.,Miscellaneous,$36.83B
EBAYL,eBay Inc.,Miscellaneous,n/a
EBIX,"Ebix, Inc.",Technology,$1.7B
ELON,Echelon Corporation,Technology,$22.92M
ECHO,"Echo Global Logistics, Inc.",Transportation,$569.81M
SATS,EchoStar Corporation,Technology,$5.66B
EEI,"Ecology and Environment, Inc.",Consumer Services,$53M
ESES,"Eco-Stim Energy Solutions, Inc.",Energy,$54.82M
EDAP,EDAP TMS S.A.,Health Care,$91.93M
EDGE,"Edge Therapeutics, Inc.",Health Care,$311.81M
EDGW,"Edgewater Technology, Inc.",Technology,$93.14M
EDIT,"Editas Medicine, Inc.",Health Care,$703.75M
EDUC,Educational Development Corporation,Consumer Durables,$43.18M
EGAN,eGain Corporation,Technology,$52.86M
EGLT,Egalet Corporation,Health Care,$41.75M
EHTH,"eHealth, Inc.",Finance,$331.39M
EIGR,"Eiger BioPharmaceuticals, Inc.",Health Care,$66.1M
EKSO,"Ekso Bionics Holdings, Inc.",Capital Goods,$53.58M
LOCO,"El Pollo Loco Holdings, Inc.",Consumer Services,$521.23M
EMITF,Elbit Imaging Ltd.,Consumer Services,$26.29M
ESLT,Elbit Systems Ltd.,Capital Goods,$5.31B
ERI,"Eldorado Resorts, Inc.",Consumer Services,$1.45B
ESIO,"Electro Scientific Industries, Inc.",Miscellaneous,$276.08M
EA,Electronic Arts Inc.,Technology,$32.74B
EFII,"Electronics for Imaging, Inc.",Technology,$2.18B
ELSE,"Electro-Sensors, Inc.",Capital Goods,$12.29M
ELEC,Electrum Special Acquisition Corporation,Finance,$252.23M
ELECU,Electrum Special Acquisition Corporation,Finance,$260.75M
ELECW,Electrum Special Acquisition Corporation,Finance,n/a
EBIO,"Eleven Biotherapeutics, Inc.",Health Care,$38.29M
DWAC,Elkhorn Commodity Rotation Strategy ETF,n/a,$2.46M
ESBK,Elmira Savings Bank NY (The),Finance,$54.37M
ELTK,Eltek Ltd.,Technology,$6.09M
EMCI,EMC Insurance Group Inc.,Finance,$589.73M
EMCF,Emclaire Financial Corp,Finance,$61.97M
EMKR,EMCORE Corporation,Technology,$283.03M
EMMS,Emmis Communications Corporation,Consumer Services,$35.6M
NYNY,"Empire Resorts, Inc.",Consumer Services,$732.66M
ENTA,"Enanta Pharmaceuticals, Inc.",Health Care,$713.34M
ECPG,Encore Capital Group Inc,Finance,$1.03B
WIRE,Encore Wire Corporation,Capital Goods,$891.15M
ENDP,Endo International plc,Health Care,$2.49B
ECYT,"Endocyte, Inc.",Health Care,$62.01M
ELGX,"Endologix, Inc.",Health Care,$397.45M
NDRA,ENDRA Life Sciences Inc.,Health Care,n/a
NDRAW,ENDRA Life Sciences Inc.,Health Care,n/a
EIGI,"Endurance International Group Holdings, Inc.",Technology,$1.16B
WATT,Energous Corporation,Technology,$356.48M
EFOI,"Energy Focus, Inc.",Consumer Durables,$28.5M
ERII,"Energy Recovery, Inc.",Technology,$425.4M
EXXI,"Energy XXI Gulf Coast, Inc.",Energy,$652.94M
ENOC,"EnerNOC, Inc.",Technology,$241.57M
ENG,ENGlobal Corporation,Consumer Services,$32.84M
ENPH,"Enphase Energy, Inc.",Technology,$69.28M
ESGR,Enstar Group Limited,Finance,$3.84B
ENFC,Entegra Financial Corp.,Finance,$146.29M
ENTG,"Entegris, Inc.",Consumer Non-Durables,$3.14B
ENTL,"Entellus Medical, Inc.",Health Care,$361.84M
ETRM,EnteroMedics Inc.,Health Care,$33.15M
EBTC,Enterprise Bancorp Inc,Finance,$419.71M
EFSC,Enterprise Financial Services Corporation,Finance,$966.27M
ENZY          ,Enzymotec Ltd.,Consumer Durables,$175.53M
EPZM,"Epizyme, Inc.",Health Care,$863.7M
PLUS,ePlus inc.,Technology,$1.04B
EQIX,"Equinix, Inc.",Consumer Services,$32.6B
EQFN,Equitable Financial Corp.,Finance,$35.01M
EQBK,"Equity Bancshares, Inc.",Finance,$385.04M
ERIC,Ericsson,Technology,$23.3B
ERIE,Erie Indemnity Company,Finance,$6.41B
ESCA,"Escalade, Incorporated",Consumer Non-Durables,$183.64M
ESPR,"Esperion Therapeutics, Inc.",Health Care,$1.07B
